
Récapitulatif de mes puissances atteintes en W

Date et heure de relève par le distributeur;Puissance atteinte (W);Nature de la donnée
02:00:00;86;Réelle
01:30:00;98;Réelle
01:00:00;180;Réelle
00:30:00;88;Réelle

23/09/2023;;
00:00:00;80;Réelle
23:30:00;154;Réelle
23:00:00;184;Réelle
22:30:00;180;Réelle
22:00:00;202;Réelle
21:30:00;1320;Réelle
21:00:00;540;Réelle
20:30:00;56;Réelle
20:00:00;60;Réelle
19:30:00;42;Réelle
19:00:00;42;Réelle
18:30:00;58;Réelle
18:00:00;38;Réelle
17:30:00;62;Réelle
17:00:00;44;Réelle
16:30:00;50;Réelle
16:00:00;72;Réelle
15:30:00;126;Réelle
15:00:00;186;Réelle
14:30:00;134;Réelle
14:00:00;88;Réelle
13:30:00;60;Réelle
13:00:00;78;Réelle
12:30:00;48;Réelle
12:00:00;84;Réelle
11:30:00;48;Réelle
11:00:00;78;Réelle
10:30:00;70;Réelle
10:00:00;48;Réelle
09:30:00;82;Réelle
09:00:00;72;Réelle
08:30:00;84;Réelle
08:00:00;94;Réelle
07:30:00;64;Réelle
07:00:00;96;Réelle
06:30:00;98;Réelle
06:00:00;76;Réelle
05:30:00;102;Réelle
05:00:00;88;Réelle
04:30:00;90;Réelle
04:00:00;110;Réelle
03:30:00;72;Réelle
03:00:00;120;Réelle
02:30:00;86;Réelle
02:00:00;114;Réelle
01:30:00;130;Réelle
01:00:00;220;Réelle
00:30:00;114;Réelle

22/09/2023;;
00:00:00;120;Réelle
23:30:00;132;Réelle
23:00:00;122;Réelle
22:30:00;162;Réelle
22:00:00;162;Réelle
21:30:00;112;Réelle
21:00:00;154;Réelle
20:30:00;76;Réelle
20:00:00;72;Réelle
19:30:00;76;Réelle
19:00:00;80;Réelle
18:30:00;92;Réelle
18:00:00;94;Réelle
17:30:00;92;Réelle
17:00:00;72;Réelle
16:55:56;58;Réelle
16:30:00;102;Réelle
16:00:00;70;Réelle
15:30:00;88;Réelle
15:00:00;96;Réelle
14:30:00;76;Réelle
14:00:00;84;Réelle
13:30:00;36;Réelle
13:00:00;248;Réelle
12:30:00;1458;Réelle
12:00:00;118;Réelle
11:30:00;202;Réelle
11:00:00;94;Réelle
10:30:00;104;Réelle
10:00:00;110;Réelle
09:30:00;76;Réelle
09:00:00;98;Réelle
08:30:00;68;Réelle
08:00:00;98;Réelle
07:30:00;86;Réelle
07:00:00;94;Réelle
06:30:00;60;Réelle
06:00:00;98;Réelle
05:30:00;82;Réelle
05:00:00;78;Réelle
04:30:00;102;Réelle
04:00:00;62;Réelle
03:30:00;100;Réelle
03:00:00;88;Réelle
02:30:00;82;Réelle
02:00:00;104;Réelle
01:30:00;68;Réelle
01:00:00;104;Réelle
00:30:00;108;Réelle

21/09/2023;;
00:00:00;98;Réelle
23:30:00;126;Réelle
23:00:00;96;Réelle
22:30:00;134;Réelle
22:00:00;214;Réelle
21:30:00;760;Réelle
21:00:00;92;Réelle
20:30:00;54;Réelle
20:00:00;76;Réelle
19:30:00;86;Réelle
19:00:00;90;Réelle
18:30:00;190;Réelle
18:00:00;84;Réelle
17:30:00;272;Réelle
17:00:00;842;Réelle
16:30:00;1062;Réelle
16:00:00;32;Réelle
15:30:00;68;Réelle
15:00:00;40;Réelle
14:30:00;56;Réelle
14:00:00;60;Réelle
13:30:00;40;Réelle
13:00:00;76;Réelle
12:30:00;46;Réelle
12:00:00;66;Réelle
11:30:00;66;Réelle
11:00:00;40;Réelle
10:30:00;68;Réelle
10:00:00;38;Réelle
09:30:00;62;Réelle
09:00:00;56;Réelle
08:30:00;60;Réelle
08:00:00;108;Réelle
07:30:00;74;Réelle
07:00:00;106;Réelle
06:30:00;88;Réelle
06:00:00;98;Réelle
05:30:00;118;Réelle
05:00:00;74;Réelle
04:30:00;112;Réelle
04:08:59;62;Réelle
04:00:00;112;Réelle
03:30:00;206;Réelle
03:00:00;110;Réelle
02:30:00;110;Réelle
02:00:00;82;Réelle
01:30:00;96;Réelle
01:00:00;98;Réelle
00:30:00;82;Réelle

20/09/2023;;
00:00:00;112;Réelle
23:30:00;60;Réelle
23:00:00;112;Réelle
22:30:00;848;Réelle
22:00:00;702;Réelle
21:30:00;1164;Réelle
21:00:00;134;Réelle
20:30:00;70;Réelle
20:00:00;46;Réelle
19:30:00;50;Réelle
19:00:00;68;Réelle
18:30:00;28;Réelle
18:00:00;78;Réelle
17:30:00;40;Réelle
17:00:00;64;Réelle
16:30:00;60;Réelle
16:00:00;48;Réelle
15:30:00;80;Réelle
15:00:00;108;Réelle
14:30:00;138;Réelle
14:00:00;68;Réelle
13:30:00;68;Réelle
13:00:00;62;Réelle
12:30:00;36;Réelle
12:00:00;70;Réelle
11:30:00;40;Réelle
11:00:00;56;Réelle
10:30:00;66;Réelle
10:00:00;72;Réelle
09:30:00;102;Réelle
09:00:00;78;Réelle
08:30:00;82;Réelle
08:00:00;108;Réelle
07:30:00;572;Réelle
07:00:00;98;Réelle
06:30:00;72;Réelle
06:00:00;96;Réelle
05:30:00;88;Réelle
05:00:00;72;Réelle
04:30:00;110;Réelle
04:00:00;60;Réelle
03:30:00;118;Réelle
03:00:00;74;Réelle
02:30:00;106;Réelle
02:00:00;116;Réelle
01:30:00;210;Réelle
01:00:00;110;Réelle
00:30:00;104;Réelle

19/09/2023;;
00:00:00;104;Réelle
23:30:00;142;Réelle
23:00:00;104;Réelle
22:30:00;830;Réelle
22:00:00;92;Réelle
21:30:00;62;Réelle
21:00:00;92;Réelle
20:30:00;68;Réelle
20:00:00;68;Réelle
19:30:00;92;Réelle
19:00:00;50;Réelle
18:30:00;88;Réelle
18:00:00;78;Réelle
17:30:00;60;Réelle
17:00:00;92;Réelle
16:30:00;62;Réelle
16:00:00;76;Réelle
15:30:00;90;Réelle
15:22:01;48;Réelle
15:00:00;52;Réelle
14:30:00;90;Réelle
14:00:00;72;Réelle
13:30:00;66;Réelle
13:00:00;92;Réelle
12:30:00;56;Réelle
12:00:00;82;Réelle
11:30:00;80;Réelle
11:00:00;58;Réelle
10:30:00;104;Réelle
10:00:00;80;Réelle
09:30:00;134;Réelle
09:00:00;98;Réelle
08:30:00;122;Réelle
08:00:00;230;Réelle
07:30:00;328;Réelle
07:00:00;106;Réelle
06:30:00;106;Réelle
06:00:00;106;Réelle
05:30:00;102;Réelle
05:00:00;70;Réelle
04:30:00;92;Réelle
04:00:00;102;Réelle
03:30:00;62;Réelle
03:00:00;102;Réelle
02:30:00;92;Réelle
02:00:00;74;Réelle
01:30:00;104;Réelle
01:00:00;88;Réelle
00:30:00;86;Réelle

18/09/2023;;
00:00:00;108;Réelle
23:30:00;82;Réelle
23:00:00;90;Réelle
22:30:00;114;Réelle
22:00:00;104;Réelle
21:30:00;100;Réelle
21:00:00;142;Réelle
20:30:00;204;Réelle
20:00:00;130;Réelle
19:30:00;78;Réelle
19:00:00;100;Réelle
18:30:00;130;Réelle
18:00:00;102;Réelle
17:30:00;126;Réelle
17:00:00;146;Réelle
16:30:00;312;Réelle
16:00:00;128;Réelle
15:30:00;84;Réelle
15:00:00;138;Réelle
14:30:00;162;Réelle
14:00:00;134;Réelle
13:30:00;114;Réelle
13:00:00;110;Réelle
12:30:00;572;Réelle
12:00:00;434;Réelle
11:30:00;120;Réelle
11:00:00;964;Réelle
10:30:00;948;Réelle
10:00:00;98;Réelle
09:30:00;138;Réelle
09:00:00;84;Réelle
08:30:00;130;Réelle
08:00:00;144;Réelle
07:30:00;104;Réelle
07:00:00;142;Réelle
06:30:00;130;Réelle
06:00:00;110;Réelle
05:30:00;140;Réelle
05:00:00;122;Réelle
04:30:00;120;Réelle
04:00:00;152;Réelle
03:30:00;102;Réelle
03:00:00;156;Réelle
02:35:03;88;Réelle
02:30:00;130;Réelle
02:00:00;138;Réelle
01:30:00;174;Réelle
01:00:00;228;Réelle
00:30:00;192;Réelle

17/09/2023;;
00:00:00;168;Réelle
23:30:00;174;Réelle
23:00:00;162;Réelle
22:30:00;180;Réelle
22:00:00;202;Réelle
21:30:00;216;Réelle
21:00:00;188;Réelle
20:30:00;94;Réelle
20:00:00;104;Réelle
19:30:00;78;Réelle
19:00:00;90;Réelle
18:30:00;108;Réelle
18:00:00;892;Réelle
17:30:00;102;Réelle
17:00:00;78;Réelle
16:30:00;178;Réelle
16:00:00;182;Réelle
15:30:00;208;Réelle
15:00:00;436;Réelle
14:30:00;930;Réelle
14:00:00;120;Réelle
13:30:00;144;Réelle
13:00:00;130;Réelle
12:30:00;192;Réelle
12:00:00;190;Réelle
11:30:00;262;Réelle
11:00:00;130;Réelle
10:30:00;124;Réelle
10:00:00;122;Réelle
09:30:00;120;Réelle
09:00:00;70;Réelle
08:30:00;102;Réelle
08:00:00;90;Réelle
07:30:00;76;Réelle
07:00:00;114;Réelle
06:30:00;86;Réelle
06:00:00;84;Réelle
05:30:00;104;Réelle
05:00:00;72;Réelle
04:30:00;94;Réelle
04:00:00;104;Réelle
03:30:00;66;Réelle
03:00:00;106;Réelle
02:30:00;96;Réelle
02:00:00;76;Réelle
01:30:00;110;Réelle
01:00:00;86;Réelle
00:30:00;112;Réelle

16/09/2023;;
00:00:00;640;Réelle
23:30:00;578;Réelle
23:00:00;866;Réelle
22:30:00;114;Réelle
22:00:00;86;Réelle
21:30:00;80;Réelle
21:00:00;38;Réelle
20:30:00;70;Réelle
20:00:00;60;Réelle
19:30:00;52;Réelle
19:00:00;92;Réelle
18:30:00;166;Réelle
18:00:00;74;Réelle
17:30:00;68;Réelle
17:00:00;68;Réelle
16:30:00;78;Réelle
16:00:00;44;Réelle
15:30:00;76;Réelle
15:00:00;70;Réelle
14:30:00;44;Réelle
14:00:00;80;Réelle
13:48:05;56;Réelle
13:30:00;64;Réelle
13:00:00;56;Réelle
12:30:00;96;Réelle
12:00:00;90;Réelle
11:30:00;104;Réelle
11:00:00;156;Réelle
10:30:00;78;Réelle
10:00:00;90;Réelle
09:30:00;144;Réelle
09:00:00;738;Réelle
08:30:00;86;Réelle
08:00:00;104;Réelle
07:30:00;66;Réelle
07:00:00;108;Réelle
06:30:00;98;Réelle
06:00:00;72;Réelle
05:30:00;98;Réelle
05:00:00;74;Réelle
04:30:00;84;Réelle
04:00:00;98;Réelle
03:30:00;66;Réelle
03:00:00;118;Réelle
02:30:00;62;Réelle
02:00:00;118;Réelle
01:30:00;80;Réelle
01:00:00;110;Réelle
00:30:00;138;Réelle

15/09/2023;;
00:00:00;218;Réelle
23:30:00;114;Réelle
23:00:00;126;Réelle
22:30:00;194;Réelle
22:00:00;622;Réelle
21:30:00;766;Réelle
21:00:00;72;Réelle
20:30:00;48;Réelle
20:00:00;46;Réelle
19:30:00;68;Réelle
19:00:00;34;Réelle
18:30:00;98;Réelle
18:00:00;90;Réelle
17:30:00;70;Réelle
17:00:00;102;Réelle
16:30:00;76;Réelle
16:00:00;130;Réelle
15:30:00;132;Réelle
15:00:00;88;Réelle
14:30:00;92;Réelle
14:00:00;48;Réelle
13:30:00;112;Réelle
13:00:00;156;Réelle
12:30:00;140;Réelle
12:00:00;92;Réelle
11:30:00;92;Réelle
11:00:00;522;Réelle
10:30:00;364;Réelle
10:00:00;128;Réelle
09:30:00;72;Réelle
09:00:00;94;Réelle
08:30:00;84;Réelle
08:00:00;88;Réelle
07:30:00;56;Réelle
07:00:00;92;Réelle
06:30:00;80;Réelle
06:00:00;70;Réelle
05:30:00;96;Réelle
05:00:00;60;Réelle
04:30:00;92;Réelle
04:00:00;84;Réelle
03:30:00;68;Réelle
03:00:00;96;Réelle
02:30:00;64;Réelle
02:00:00;94;Réelle
01:30:00;86;Réelle
01:01:08;84;Réelle
01:00:00;82;Réelle
00:30:00;148;Réelle

14/09/2023;;
00:00:00;158;Réelle
23:30:00;308;Réelle
23:00:00;208;Réelle
22:30:00;228;Réelle
22:00:00;258;Réelle
21:30:00;218;Réelle
21:00:00;122;Réelle
20:30:00;76;Réelle
20:00:00;30;Réelle
19:30:00;68;Réelle
19:00:00;58;Réelle
18:30:00;40;Réelle
18:00:00;70;Réelle
17:30:00;42;Réelle
17:00:00;54;Réelle
16:30:00;70;Réelle
16:00:00;28;Réelle
15:30:00;68;Réelle
15:00:00;58;Réelle
14:30:00;40;Réelle
14:00:00;68;Réelle
13:30:00;44;Réelle
13:00:00;52;Réelle
12:30:00;70;Réelle
12:00:00;28;Réelle
11:30:00;76;Réelle
11:00:00;44;Réelle
10:30:00;84;Réelle
10:00:00;90;Réelle
09:30:00;90;Réelle
09:00:00;104;Réelle
08:30:00;82;Réelle
08:00:00;110;Réelle
07:30:00;124;Réelle
07:00:00;344;Réelle
06:30:00;280;Réelle
06:00:00;124;Réelle
05:30:00;116;Réelle
05:00:00;74;Réelle
04:30:00;104;Réelle
04:00:00;94;Réelle
03:30:00;76;Réelle
03:00:00;110;Réelle
02:30:00;66;Réelle
02:00:00;100;Réelle
01:30:00;94;Réelle
01:00:00;98;Réelle
00:30:00;108;Réelle

13/09/2023;;
00:00:00;44;Réelle
23:30:00;80;Réelle
23:00:00;76;Réelle
22:30:00;64;Réelle
22:00:00;110;Réelle
21:30:00;126;Réelle
21:00:00;138;Réelle
20:30:00;80;Réelle
20:00:00;76;Réelle
19:30:00;40;Réelle
19:00:00;56;Réelle
18:30:00;70;Réelle
18:00:00;30;Réelle
17:30:00;66;Réelle
17:00:00;62;Réelle
16:30:00;36;Réelle
16:00:00;70;Réelle
15:30:00;48;Réelle
15:00:00;48;Réelle
14:30:00;70;Réelle
14:00:00;34;Réelle
13:30:00;62;Réelle
13:00:00;60;Réelle
12:30:00;36;Réelle
12:14:10;44;Réelle
12:00:00;76;Réelle
11:30:00;38;Réelle
11:00:00;72;Réelle
10:30:00;58;Réelle
10:00:00;58;Réelle
09:30:00;96;Réelle
09:00:00;164;Réelle
08:30:00;92;Réelle
08:00:00;72;Réelle
07:30:00;76;Réelle
07:00:00;104;Réelle
06:30:00;86;Réelle
06:00:00;80;Réelle
05:30:00;104;Réelle
05:00:00;66;Réelle
04:30:00;92;Réelle
04:00:00;100;Réelle
03:30:00;64;Réelle
03:00:00;100;Réelle
02:30:00;84;Réelle
02:00:00;76;Réelle
01:30:00;104;Réelle
01:00:00;78;Réelle
00:30:00;110;Réelle

12/09/2023;;
00:00:00;136;Réelle
23:30:00;82;Réelle
23:00:00;138;Réelle
22:30:00;114;Réelle
22:00:00;236;Réelle
21:30:00;246;Réelle
21:00:00;88;Réelle
20:30:00;130;Réelle
20:00:00;114;Réelle
19:30:00;98;Réelle
19:00:00;140;Réelle
18:30:00;116;Réelle
18:00:00;174;Réelle
17:30:00;176;Réelle
17:00:00;110;Réelle
16:30:00;142;Réelle
16:00:00;226;Réelle
15:30:00;186;Réelle
15:00:00;122;Réelle
14:30:00;122;Réelle
14:00:00;168;Réelle
13:30:00;78;Réelle
13:00:00;116;Réelle
12:30:00;68;Réelle
12:00:00;104;Réelle
11:30:00;92;Réelle
11:00:00;74;Réelle
10:30:00;110;Réelle
10:00:00;68;Réelle
09:30:00;96;Réelle
09:00:00;102;Réelle
08:30:00;66;Réelle
08:00:00;118;Réelle
07:30:00;96;Réelle
07:00:00;86;Réelle
06:30:00;118;Réelle
06:00:00;96;Réelle
05:30:00;154;Réelle
05:00:00;132;Réelle
04:30:00;136;Réelle
04:00:00;168;Réelle
03:30:00;118;Réelle
03:00:00;166;Réelle
02:30:00;134;Réelle
02:00:00;208;Réelle
01:30:00;202;Réelle
01:00:00;194;Réelle
00:30:00;156;Réelle

11/09/2023;;
00:00:00;132;Réelle
23:30:00;132;Réelle
23:27:12;36;Réelle
23:00:00;266;Réelle
22:30:00;118;Réelle
22:00:00;74;Réelle
21:30:00;110;Réelle
21:00:00;94;Réelle
20:30:00;40;Réelle
20:00:00;80;Réelle
19:30:00;40;Réelle
19:00:00;64;Réelle
18:30:00;70;Réelle
18:00:00;36;Réelle
17:30:00;78;Réelle
17:00:00;46;Réelle
16:30:00;58;Réelle
16:00:00;76;Réelle
15:30:00;32;Réelle
15:00:00;78;Réelle
14:30:00;50;Réelle
14:00:00;54;Réelle
13:30:00;78;Réelle
13:00:00;30;Réelle
12:30:00;76;Réelle
12:00:00;58;Réelle
11:30:00;48;Réelle
11:00:00;80;Réelle
10:30:00;32;Réelle
10:00:00;72;Réelle
09:30:00;174;Réelle
09:00:00;72;Réelle
08:30:00;102;Réelle
08:00:00;62;Réelle
07:30:00;92;Réelle
07:00:00;88;Réelle
06:30:00;66;Réelle
06:00:00;112;Réelle
05:30:00;56;Réelle
05:00:00;112;Réelle
04:30:00;78;Réelle
04:00:00;96;Réelle
03:30:00;112;Réelle
03:00:00;78;Réelle
02:30:00;124;Réelle
02:00:00;134;Réelle
01:30:00;148;Réelle
01:00:00;192;Réelle
00:30:00;116;Réelle

10/09/2023;;
00:00:00;116;Réelle
23:30:00;92;Réelle
23:00:00;86;Réelle
22:30:00;126;Réelle
22:00:00;60;Réelle
21:30:00;126;Réelle
21:00:00;128;Réelle
20:30:00;68;Réelle
20:00:00;166;Réelle
19:30:00;198;Réelle
19:00:00;112;Réelle
18:30:00;84;Réelle
18:00:00;96;Réelle
17:30:00;108;Réelle
17:00:00;100;Réelle
16:30:00;132;Réelle
16:00:00;90;Réelle
15:30:00;132;Réelle
15:00:00;130;Réelle
14:30:00;260;Réelle
14:00:00;642;Réelle
13:30:00;774;Réelle
13:00:00;356;Réelle
12:30:00;140;Réelle
12:00:00;78;Réelle
11:30:00;116;Réelle
11:00:00;80;Réelle
10:40:14;80;Réelle
10:30:00;122;Réelle
10:00:00;150;Réelle
09:30:00;70;Réelle
09:00:00;102;Réelle
08:30:00;72;Réelle
08:00:00;84;Réelle
07:30:00;104;Réelle
07:00:00;52;Réelle
06:30:00;102;Réelle
06:00:00;84;Réelle
05:30:00;72;Réelle
05:00:00;104;Réelle
04:30:00;62;Réelle
04:00:00;94;Réelle
03:30:00;94;Réelle
03:00:00;64;Réelle
02:30:00;102;Réelle
02:00:00;72;Réelle
01:30:00;84;Réelle
01:00:00;104;Réelle
00:30:00;58;Réelle

09/09/2023;;
00:00:00;104;Réelle
23:30:00;92;Réelle
23:00:00;78;Réelle
22:30:00;98;Réelle
22:00:00;52;Réelle
21:30:00;72;Réelle
21:00:00;84;Réelle
20:30:00;40;Réelle
20:00:00;86;Réelle
19:30:00;62;Réelle
19:00:00;60;Réelle
18:30:00;88;Réelle
18:00:00;40;Réelle
17:30:00;82;Réelle
17:00:00;72;Réelle
16:30:00;52;Réelle
16:00:00;86;Réelle
15:30:00;52;Réelle
15:00:00;70;Réelle
14:30:00;82;Réelle
14:00:00;40;Réelle
13:30:00;86;Réelle
13:00:00;60;Réelle
12:30:00;62;Réelle
12:00:00;86;Réelle
11:30:00;36;Réelle
11:00:00;94;Réelle
10:30:00;56;Réelle
10:00:00;76;Réelle
09:30:00;82;Réelle
09:00:00;54;Réelle
08:30:00;118;Réelle
08:00:00;128;Réelle
07:30:00;198;Réelle
07:00:00;108;Réelle
06:30:00;106;Réelle
06:00:00;104;Réelle
05:30:00;64;Réelle
05:00:00;116;Réelle
04:30:00;84;Réelle
04:00:00;86;Réelle
03:30:00;110;Réelle
03:00:00;60;Réelle
02:30:00;108;Réelle
02:00:00;90;Réelle
01:30:00;76;Réelle
01:00:00;112;Réelle
00:30:00;68;Réelle

08/09/2023;;
00:00:00;100;Réelle
23:30:00;104;Réelle
23:00:00;78;Réelle
22:30:00;108;Réelle
22:00:00;46;Réelle
21:53:17;42;Réelle
21:30:00;60;Réelle
21:00:00;74;Réelle
20:30:00;34;Réelle
20:00:00;78;Réelle
19:30:00;50;Réelle
19:00:00;50;Réelle
18:30:00;70;Réelle
18:00:00;72;Réelle
17:30:00;52;Réelle
17:00:00;50;Réelle
16:30:00;74;Réelle
16:00:00;40;Réelle
15:30:00;62;Réelle
15:00:00;62;Réelle
14:30:00;72;Réelle
14:00:00;52;Réelle
13:30:00;50;Réelle
13:00:00;66;Réelle
12:30:00;104;Réelle
12:00:00;100;Réelle
11:30:00;80;Réelle
11:00:00;110;Réelle
10:30:00;86;Réelle
10:00:00;88;Réelle
09:30:00;108;Réelle
09:00:00;76;Réelle
08:30:00;94;Réelle
08:00:00;96;Réelle
07:30:00;70;Réelle
07:00:00;110;Réelle
06:30:00;66;Réelle
06:00:00;98;Réelle
05:30:00;94;Réelle
05:00:00;72;Réelle
04:30:00;110;Réelle
04:00:00;68;Réelle
03:30:00;96;Réelle
03:00:00;96;Réelle
02:30:00;72;Réelle
02:00:00;110;Réelle
01:30:00;68;Réelle
01:00:00;100;Réelle
00:30:00;94;Réelle

07/09/2023;;
00:00:00;76;Réelle
23:30:00;100;Réelle
23:00:00;44;Réelle
22:30:00;74;Réelle
22:00:00;62;Réelle
21:30:00;42;Réelle
21:00:00;80;Réelle
20:30:00;34;Réelle
20:00:00;78;Réelle
19:30:00;56;Réelle
19:00:00;58;Réelle
18:30:00;82;Réelle
18:00:00;40;Réelle
17:30:00;88;Réelle
17:00:00;84;Réelle
16:30:00;178;Réelle
16:00:00;76;Réelle
15:30:00;74;Réelle
15:00:00;76;Réelle
14:30:00;34;Réelle
14:00:00;78;Réelle
13:30:00;50;Réelle
13:00:00;54;Réelle
12:30:00;82;Réelle
12:00:00;28;Réelle
11:30:00;76;Réelle
11:00:00;56;Réelle
10:30:00;48;Réelle
10:00:00;106;Réelle
09:30:00;64;Réelle
09:06:19;72;Réelle
09:00:00;104;Réelle
08:30:00;92;Réelle
08:00:00;74;Réelle
07:30:00;138;Réelle
07:00:00;312;Réelle
06:30:00;144;Réelle
06:00:00;134;Réelle
05:30:00;116;Réelle
05:00:00;156;Réelle
04:30:00;100;Réelle
04:00:00;156;Réelle
03:30:00;130;Réelle
03:00:00;130;Réelle
02:30:00;146;Réelle
02:00:00;154;Réelle
01:30:00;148;Réelle
01:00:00;136;Réelle
00:30:00;138;Réelle

06/09/2023;;
00:00:00;184;Réelle
23:30:00;178;Réelle
23:00:00;110;Réelle
22:30:00;76;Réelle
22:00:00;120;Réelle
21:30:00;124;Réelle
21:00:00;82;Réelle
20:30:00;62;Réelle
20:00:00;72;Réelle
19:30:00;58;Réelle
19:00:00;44;Réelle
18:30:00;70;Réelle
18:00:00;74;Réelle
17:30:00;32;Réelle
17:00:00;70;Réelle
16:30:00;70;Réelle
16:00:00;52;Réelle
15:30:00;48;Réelle
15:00:00;72;Réelle
14:30:00;70;Réelle
14:00:00;32;Réelle
13:30:00;70;Réelle
13:00:00;72;Réelle
12:30:00;42;Réelle
12:00:00;58;Réelle
11:30:00;72;Réelle
11:00:00;56;Réelle
10:30:00;42;Réelle
10:00:00;98;Réelle
09:30:00;114;Réelle
09:00:00;64;Réelle
08:30:00;100;Réelle
08:00:00;112;Réelle
07:30:00;96;Réelle
07:00:00;130;Réelle
06:30:00;146;Réelle
06:00:00;126;Réelle
05:30:00;110;Réelle
05:00:00;140;Réelle
04:30:00;144;Réelle
04:00:00;98;Réelle
03:30:00;122;Réelle
03:00:00;106;Réelle
02:30:00;108;Réelle
02:00:00;122;Réelle
01:30:00;100;Réelle
01:00:00;132;Réelle
00:30:00;98;Réelle

05/09/2023;;
00:00:00;132;Réelle
23:30:00;128;Réelle
23:00:00;130;Réelle
22:30:00;140;Réelle
22:00:00;216;Réelle
21:30:00;136;Réelle
21:00:00;102;Réelle
20:30:00;132;Réelle
20:19:21;80;Réelle
20:00:00;134;Réelle
19:30:00;102;Réelle
19:00:00;104;Réelle
18:30:00;88;Réelle
18:00:00;78;Réelle
17:30:00;58;Réelle
17:00:00;88;Réelle
16:30:00;92;Réelle
16:00:00;50;Réelle
15:30:00;112;Réelle
15:00:00;132;Réelle
14:30:00;104;Réelle
14:00:00;106;Réelle
13:30:00;114;Réelle
13:00:00;124;Réelle
12:30:00;80;Réelle
12:00:00;118;Réelle
11:30:00;122;Réelle
11:00:00;96;Réelle
10:30:00;104;Réelle
10:00:00;114;Réelle
09:30:00;122;Réelle
09:00:00;78;Réelle
08:30:00;116;Réelle
08:00:00;118;Réelle
07:30:00;116;Réelle
07:00:00;84;Réelle
06:30:00;110;Réelle
06:00:00;108;Réelle
05:30:00;64;Réelle
05:00:00;104;Réelle
04:30:00;104;Réelle
04:00:00;82;Réelle
03:30:00;90;Réelle
03:00:00;104;Réelle
02:30:00;80;Réelle
02:00:00;132;Réelle
01:30:00;78;Réelle
01:00:00;124;Réelle
00:30:00;124;Réelle

04/09/2023;;
00:00:00;160;Réelle
23:30:00;168;Réelle
23:00:00;488;Réelle
22:30:00;110;Réelle
22:00:00;98;Réelle
21:30:00;206;Réelle
21:00:00;70;Réelle
20:30:00;66;Réelle
20:00:00;72;Réelle
19:30:00;38;Réelle
19:00:00;96;Réelle
18:30:00;122;Réelle
18:00:00;126;Réelle
17:30:00;126;Réelle
17:00:00;136;Réelle
16:30:00;112;Réelle
16:00:00;86;Réelle
15:30:00;92;Réelle
15:00:00;106;Réelle
14:30:00;104;Réelle
14:00:00;42;Réelle
13:30:00;72;Réelle
13:00:00;126;Réelle
12:30:00;100;Réelle
12:00:00;98;Réelle
11:30:00;108;Réelle
11:00:00;74;Réelle
10:30:00;116;Réelle
10:00:00;56;Réelle
09:30:00;144;Réelle
09:00:00;156;Réelle
08:30:00;244;Réelle
08:00:00;126;Réelle
07:32:24;88;Réelle
07:30:00;118;Réelle
07:00:00;118;Réelle
06:30:00;120;Réelle
06:00:00;86;Réelle
05:30:00;114;Réelle
05:00:00;116;Réelle
04:30:00;96;Réelle
04:00:00;132;Réelle
03:30:00;192;Réelle
03:00:00;172;Réelle
02:30:00;88;Réelle
02:00:00;128;Réelle
01:30:00;112;Réelle
01:00:00;108;Réelle
00:30:00;146;Réelle

03/09/2023;;
00:00:00;168;Réelle
23:30:00;224;Réelle
23:00:00;124;Réelle
22:30:00;152;Réelle
22:00:00;176;Réelle
21:30:00;114;Réelle
21:00:00;186;Réelle
20:30:00;98;Réelle
20:00:00;126;Réelle
19:30:00;80;Réelle
19:00:00;136;Réelle
18:30:00;148;Réelle
18:00:00;166;Réelle
17:30:00;186;Réelle
17:00:00;206;Réelle
16:30:00;138;Réelle
16:00:00;128;Réelle
15:30:00;484;Réelle
15:00:00;504;Réelle
14:30:00;338;Réelle
14:00:00;96;Réelle
13:30:00;116;Réelle
13:00:00;114;Réelle
12:30:00;114;Réelle
12:00:00;186;Réelle
11:30:00;106;Réelle
11:00:00;82;Réelle
10:30:00;102;Réelle
10:00:00;102;Réelle
09:30:00;112;Réelle
09:00:00;128;Réelle
08:30:00;98;Réelle
08:00:00;104;Réelle
07:30:00;108;Réelle
07:00:00;192;Réelle
06:30:00;98;Réelle
06:00:00;90;Réelle
05:30:00;90;Réelle
05:00:00;92;Réelle
04:30:00;66;Réelle
04:00:00;98;Réelle
03:30:00;102;Réelle
03:00:00;60;Réelle
02:30:00;48;Réelle
02:00:00;76;Réelle
01:30:00;38;Réelle
01:00:00;76;Réelle
00:30:00;72;Réelle

02/09/2023;;
00:00:00;64;Réelle
23:30:00;56;Réelle
23:00:00;92;Réelle
22:30:00;98;Réelle
22:00:00;34;Réelle
21:30:00;82;Réelle
21:00:00;48;Réelle
20:30:00;72;Réelle
20:00:00;484;Réelle
19:30:00;650;Réelle
19:00:00;362;Réelle
18:45:26;90;Réelle
18:30:00;50;Réelle
18:00:00;76;Réelle
17:30:00;76;Réelle
17:00:00;94;Réelle
16:30:00;180;Réelle
16:00:00;80;Réelle
15:30:00;80;Réelle
15:00:00;82;Réelle
14:30:00;40;Réelle
14:00:00;92;Réelle
13:30:00;78;Réelle
13:00:00;98;Réelle
12:30:00;92;Réelle
12:00:00;118;Réelle
11:30:00;44;Réelle
11:00:00;100;Réelle
10:30:00;38;Réelle
10:00:00;88;Réelle
